season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,drafts,picks
2021,14,13,ppr,1,2,2,1,1,0,0,6,1,182
2021,14,13,ppr,1,2,3,1,1,0,0,5,1,182
2021,14,13,ppr,1,2,3,1,2,0,0,4,1,182
2022,14,13,half_ppr,1,2,2,1,1,1,1,4,1,182
2022,14,13,ppr,1,2,2,1,1,0,1,5,1,182
2022,14,13,ppr,1,2,3,1,1,1,0,4,1,182
2023,14,13,half_ppr,1,2,2,1,1,0,1,5,1,182
2023,14,13,ppr,1,2,2,1,2,0,0,5,1,182
2023,14,13,std,1,2,2,1,2,0,0,5,1,182
2024,14,13,ppr,1,2,2,1,1,0,0,6,1,182
2024,14,13,ppr,1,2,2,1,1,1,1,4,1,182
2024,14,13,std,1,2,2,1,2,0,0,5,1,182
2025,14,13,half_ppr,1,2,2,1,1,0,0,6,1,182
2025,14,13,half_ppr,1,2,2,1,2,0,0,5,1,182
2025,14,13,ppr,1,2,2,1,0,0,0,6,1,182
2025,14,13,ppr,1,2,2,1,1,0,1,5,1,182
2025,14,13,ppr,1,2,2,1,2,0,0,5,1,182
2020,10,18,half_ppr,1,2,2,2,2,0,0,9,1,180
2020,10,18,ppr,1,1,1,1,0,1,1,8,1,180
2020,10,18,ppr,1,2,2,1,2,0,1,9,1,180
2020,10,18,ppr,1,2,2,1,3,0,1,8,1,180
2020,10,18,ppr,1,2,2,1,4,0,0,8,1,180
2020,10,18,ppr,1,2,3,1,1,0,1,9,1,180
2020,10,18,ppr,1,2,3,1,3,0,0,8,1,180
2020,12,15,half_ppr,1,2,2,1,1,1,1,0,1,180
2020,12,15,half_ppr,1,2,2,1,2,1,0,6,1,180
2020,12,15,half_ppr,1,2,2,1,2,1,1,0,1,180
2020,12,15,half_ppr,1,2,2,1,3,0,0,6,1,180
2020,12,15,ppr,1,1,3,1,3,0,0,6,1,180
2020,12,15,ppr,1,2,2,1,0,0,0,6,1,180
2020,12,15,ppr,1,2,2,1,0,1,1,5,1,180
2020,12,15,ppr,1,2,2,1,1,1,1,0,1,180
2020,12,15,ppr,1,2,2,1,1,1,1,5,1,180
2020,12,15,ppr,1,2,3,1,1,0,1,6,1,180
2020,12,15,ppr,1,2,3,1,2,0,1,5,1,180
2020,12,15,std,1,2,2,1,2,1,1,5,1,180
2020,12,15,std,1,2,3,1,0,1,1,6,1,180
2020,12,15,std,1,2,3,1,1,0,1,6,1,180
2020,12,15,std,1,2,3,1,2,0,0,6,1,180
2021,10,18,half_ppr,1,2,2,1,1,1,1,9,1,180
2021,10,18,half_ppr,1,2,2,1,2,1,1,8,1,180
2021,10,18,half_ppr,1,2,2,1,3,0,0,9,1,180
2021,10,18,ppr,1,0,0,0,9,0,0,8,1,180
2021,10,18,ppr,1,2,2,1,0,1,1,8,1,180
2021,10,18,ppr,1,2,2,1,1,1,1,9,1,180
2021,10,18,ppr,1,2,3,1,1,0,0,10,1,180
2021,10,18,ppr,1,2,3,1,1,0,1,9,1,180
2021,10,18,ppr,1,2,3,1,3,0,0,0,1,180
2021,10,18,ppr,1,2,3,1,3,0,1,7,1,180
2021,10,18,ppr,1,3,3,1,2,1,1,6,1,180
2021,10,18,std,1,2,2,1,3,0,0,9,1,180
2021,12,15,half_ppr,1,2,3,1,0,1,1,6,1,180
2021,12,15,half_ppr,1,2,3,1,1,0,0,7,1,180
2021,12,15,half_ppr,1,2,3,1,1,1,1,5,1,180
2021,12,15,ppr,1,2,2,1,0,0,0,6,1,180
2021,12,15,ppr,1,2,2,1,0,1,1,5,1,180
2021,12,15,ppr,1,2,2,1,1,1,0,7,1,180
2021,12,15,ppr,1,2,2,1,2,0,1,0,1,180
2021,12,15,ppr,1,2,2,1,2,0,1,5,1,180
2021,12,15,ppr,1,2,2,1,2,1,1,7,1,180
2021,12,15,ppr,1,2,2,1,3,0,1,0,1,180
2021,12,15,ppr,1,2,2,2,2,2,0,4,1,180
2021,12,15,ppr,1,2,3,1,1,1,1,0,1,180
2021,12,15,ppr,1,2,3,1,3,0,0,5,1,180
2021,12,15,std,1,2,2,1,2,1,1,0,1,180
2021,12,15,std,1,2,3,1,0,1,1,6,1,180
2022,10,18,half_ppr,1,1,1,1,0,1,1,8,1,180
2022,10,18,half_ppr,1,2,2,1,2,0,0,10,1,180
2022,10,18,half_ppr,1,2,3,1,1,0,0,10,1,180
2022,10,18,ppr,1,1,3,1,2,0,0,10,1,180
2022,10,18,ppr,1,2,2,0,3,0,0,10,1,180
2022,10,18,ppr,1,2,2,1,0,0,0,10,1,180
2022,10,18,ppr,1,2,2,1,1,0,0,10,1,180
2022,10,18,ppr,1,2,2,1,1,1,1,0,1,180
2022,10,18,ppr,1,2,2,1,3,0,1,8,1,180
2022,10,18,ppr,1,2,2,1,4,0,0,8,1,180
2022,10,18,ppr,1,2,3,1,0,0,0,9,1,180
2022,10,18,ppr,1,2,3,1,1,1,0,8,1,180
2022,10,18,ppr,1,2,3,1,2,0,1,8,1,180
2022,10,18,ppr,1,2,3,1,3,0,0,10,1,180
2022,10,18,std,1,0,0,0,5,1,1,10,1,180
2022,12,15,half_ppr,1,1,1,1,3,1,1,6,1,180
2022,12,15,half_ppr,1,1,2,0,4,0,1,6,1,180
2022,12,15,half_ppr,1,2,2,1,0,0,1,6,1,180
2022,12,15,half_ppr,1,2,2,1,2,0,1,0,1,180
2022,12,15,half_ppr,1,2,2,1,3,0,1,5,1,180
2022,12,15,half_ppr,1,2,3,1,0,1,1,6,1,180
2022,12,15,half_ppr,1,2,3,1,1,0,0,6,1,180
2022,12,15,half_ppr,1,2,3,1,1,0,0,7,1,180
2022,12,15,ppr,1,2,0,0,2,0,1,7,1,180
2022,12,15,ppr,1,2,2,1,0,0,0,6,1,180
2022,12,15,ppr,1,2,2,1,0,0,0,7,1,180
2022,12,15,ppr,1,2,2,1,1,0,0,6,1,180
2022,12,15,ppr,1,2,2,1,1,0,1,7,1,180
2022,12,15,ppr,1,2,2,1,1,1,1,0,1,180
2022,12,15,ppr,1,2,2,1,2,0,0,6,1,180
2022,12,15,ppr,1,2,2,1,2,0,1,5,1,180
2022,12,15,ppr,1,2,2,1,2,1,1,0,1,180
2022,12,15,ppr,1,2,2,1,2,1,1,10,1,180
2022,12,15,ppr,1,2,2,1,3,0,0,5,1,180
2022,12,15,ppr,1,2,3,1,2,0,0,0,1,180
2022,12,15,ppr,1,2,3,1,2,0,0,1,1,180
2022,12,15,ppr,1,2,3,1,3,0,0,0,1,180
2022,12,15,std,1,2,3,1,2,0,0,6,1,180
2022,12,15,std,1,2,3,1,3,0,0,5,1,180
2023,10,18,half_ppr,1,1,1,1,0,1,1,8,1,180
2023,10,18,half_ppr,1,2,2,1,2,0,0,10,1,180
2023,10,18,half_ppr,1,2,2,1,2,1,1,8,1,180
2023,10,18,half_ppr,1,2,3,1,1,1,1,8,1,180
2023,10,18,half_ppr,1,2,3,1,2,0,1,8,1,180
2023,10,18,half_ppr,1,2,3,1,2,1,1,7,1,180
2023,10,18,ppr,1,2,2,1,3,0,0,9,1,180
2023,10,18,ppr,1,2,2,1,3,0,1,8,1,180
2023,12,15,half_ppr,1,2,2,1,0,1,1,5,1,180
2023,12,15,half_ppr,1,2,2,1,3,1,0,5,1,180
2023,12,15,half_ppr,1,2,3,1,1,0,1,6,1,180
2023,12,15,ppr,1,1,1,1,4,1,0,6,1,180
2023,12,15,ppr,1,1,2,1,1,1,1,6,1,180
2023,12,15,ppr,1,2,0,0,1,0,1,7,1,180
2023,12,15,ppr,1,2,2,1,1,0,0,6,1,180
2023,12,15,ppr,1,2,2,1,1,0,1,6,1,180
2023,12,15,ppr,1,2,2,1,1,1,0,7,1,180
2023,12,15,ppr,1,2,2,1,1,1,1,0,1,180
2023,12,15,ppr,1,2,2,1,2,1,1,6,1,180
2023,12,15,ppr,1,2,2,1,2,1,1,7,1,180
2023,12,15,ppr,1,2,2,1,4,0,0,5,1,180
2023,12,15,ppr,1,2,3,0,2,0,0,7,1,180
2023,12,15,ppr,1,2,3,1,0,0,0,5,1,180
2023,12,15,ppr,1,2,3,1,1,1,0,0,1,180
2023,12,15,ppr,1,2,3,1,2,1,0,5,1,180
2023,12,15,std,1,2,2,1,0,1,1,6,1,180
2023,12,15,std,1,2,2,1,2,0,0,7,1,180
2023,12,15,std,1,2,3,1,2,0,0,6,1,180
2024,10,18,half_ppr,1,1,1,1,0,1,1,8,1,180
2024,10,18,half_ppr,1,2,2,1,1,0,0,11,1,180
2024,10,18,half_ppr,1,2,2,1,2,0,0,10,1,180
2024,10,18,half_ppr,1,2,3,0,2,1,1,8,1,180
2024,10,18,ppr,1,2,2,1,1,1,1,9,1,180
2024,10,18,ppr,1,2,2,1,2,1,1,7,1,180
2024,10,18,ppr,1,2,2,1,3,0,0,9,1,180
2024,10,18,ppr,1,2,2,1,3,0,1,8,1,180
2024,10,18,ppr,1,2,3,1,1,1,1,8,1,180
2024,10,18,ppr,1,2,3,1,2,0,1,8,1,180
2024,10,18,ppr,1,3,3,1,2,1,1,6,1,180
2024,12,15,half_ppr,1,2,2,0,4,0,1,5,1,180
2024,12,15,half_ppr,1,2,2,1,2,1,1,11,1,180
2024,12,15,half_ppr,1,2,3,1,2,0,1,5,1,180
2024,12,15,half_ppr,1,2,3,1,3,0,0,5,1,180
2024,12,15,ppr,1,1,2,1,3,1,1,5,1,180
2024,12,15,ppr,1,2,2,1,0,0,0,6,1,180
2024,12,15,ppr,1,2,2,1,1,1,1,5,1,180
2024,12,15,ppr,1,2,2,1,2,0,0,6,1,180
2024,12,15,ppr,1,2,3,1,2,1,1,1,1,180
2024,12,15,ppr,1,2,3,1,3,0,0,5,1,180
2024,12,15,std,1,2,2,1,2,0,0,7,1,180
2024,12,15,std,1,2,2,1,2,1,1,5,1,180
2024,12,15,std,1,2,2,1,3,0,0,6,1,180
2025,10,18,half_ppr,1,1,1,1,0,1,1,8,1,180
2025,10,18,half_ppr,1,2,2,1,1,1,1,9,1,180
2025,10,18,half_ppr,1,2,3,1,1,1,1,8,1,180
2025,10,18,half_ppr,1,2,3,1,2,1,1,7,1,180
2025,10,18,half_ppr,1,2,3,1,3,1,1,6,1,180
2025,10,18,ppr,1,2,2,1,4,0,0,8,1,180
2025,10,18,ppr,1,2,2,2,2,1,1,7,1,180
2025,10,18,ppr,1,2,3,1,2,0,1,8,1,180
2025,12,15,half_ppr,1,2,2,0,4,0,1,5,1,180
2025,12,15,half_ppr,1,2,2,1,2,0,1,5,1,180
2025,12,15,half_ppr,1,2,2,1,3,0,1,5,1,180
2025,12,15,half_ppr,1,2,3,1,0,0,0,6,1,180
2025,12,15,ppr,1,1,2,1,3,1,1,5,1,180
2025,12,15,ppr,1,2,2,1,1,1,0,6,1,180
2025,12,15,ppr,1,2,2,1,1,1,1,5,1,180
2025,12,15,ppr,1,2,2,1,2,1,1,6,1,180
2025,12,15,ppr,1,2,2,1,2,1,1,7,1,180
2025,12,15,ppr,1,2,2,1,2,1,1,12,1,180
2025,12,15,ppr,1,2,3,0,3,0,0,6,1,180
2025,12,15,std,1,2,2,1,2,1,1,5,1,180
2025,12,15,std,1,2,3,1,1,0,1,6,1,180
2020,10,18,half_ppr,1,2,2,1,2,1,1,8,1,179
2020,8,22,ppr,1,2,2,1,2,1,1,12,1,176
2021,8,22,ppr,1,2,2,1,3,0,1,12,1,176
2021,8,22,ppr,1,2,3,1,3,0,0,12,1,176
2021,8,22,ppr,1,3,3,2,5,0,0,8,1,176
2022,8,22,ppr,1,2,2,1,4,0,0,12,1,176
2022,8,22,ppr,1,2,2,2,4,0,0,11,1,176
2020,10,17,half_ppr,1,2,2,1,1,0,0,6,1,170
2020,10,17,half_ppr,1,2,2,1,2,1,1,7,1,170
2020,10,17,half_ppr,1,2,2,1,3,0,0,8,1,170
2020,10,17,half_ppr,1,2,3,1,1,1,1,7,1,170
2020,10,17,half_ppr,1,2,3,1,2,0,0,8,1,170
2020,10,17,half_ppr,1,2,3,1,2,1,1,6,1,170
2020,10,17,ppr,1,2,2,1,4,0,0,7,1,170
2020,10,17,ppr,1,2,3,1,0,1,1,6,1,170
2020,10,17,ppr,1,3,3,1,3,0,0,6,1,170
2020,10,17,std,1,2,3,1,1,1,1,7,1,170
2021,10,17,half_ppr,1,2,2,1,1,1,1,8,1,170
2021,10,17,half_ppr,1,2,2,1,3,0,0,8,1,170
2021,10,17,half_ppr,1,2,3,1,1,1,1,7,1,170
2021,10,17,half_ppr,1,2,3,1,2,0,0,8,1,170
2021,10,17,half_ppr,1,2,3,1,2,0,1,7,1,170
2021,10,17,ppr,1,2,2,1,1,1,1,8,1,170
2021,10,17,ppr,1,2,2,1,2,0,1,8,1,170
2021,10,17,ppr,1,2,2,1,3,0,1,7,1,170
2021,10,17,ppr,1,2,2,1,3,1,0,7,1,170
2021,10,17,ppr,1,2,2,1,4,0,0,7,1,170
2021,10,17,ppr,1,2,3,1,1,0,0,8,1,170
2021,10,17,ppr,1,2,3,1,1,0,0,9,1,170
2021,10,17,ppr,1,2,3,1,2,0,0,0,1,170
2021,10,17,ppr,1,2,3,1,3,0,0,7,1,170
2021,10,17,ppr,1,3,3,1,2,0,0,7,1,170
2021,10,17,std,1,2,3,1,1,1,1,7,1,170
2021,10,17,std,1,2,3,1,2,0,0,8,1,170
2022,10,17,half_ppr,1,2,2,1,1,1,1,8,1,170
2022,10,17,half_ppr,1,2,2,1,2,1,1,7,1,170
2022,10,17,half_ppr,1,2,3,1,1,1,1,7,1,170
2022,10,17,ppr,1,2,2,0,4,0,0,8,1,170
2022,10,17,ppr,1,2,2,1,2,0,0,8,1,170
2022,10,17,ppr,1,2,2,1,3,1,0,7,1,170
2022,10,17,ppr,1,2,3,1,1,0,1,8,1,170
2022,10,17,ppr,1,2,3,1,2,0,0,0,1,170
2023,10,17,half_ppr,1,2,2,1,2,0,0,9,1,170
2023,10,17,half_ppr,1,2,2,1,3,0,1,7,1,170
2023,10,17,half_ppr,1,2,2,1,3,1,1,6,1,170
2023,10,17,half_ppr,1,2,3,1,2,0,0,8,1,170
2023,10,17,half_ppr,1,2,3,1,2,0,1,0,1,170
2023,10,17,half_ppr,1,2,3,1,2,1,1,6,1,170
2023,10,17,ppr,1,2,2,0,2,0,0,8,1,170
2023,10,17,ppr,1,2,2,1,1,1,1,8,1,170
2023,10,17,ppr,1,2,2,1,2,0,0,0,1,170
2023,10,17,ppr,1,2,2,1,2,0,1,8,1,170
2023,10,17,ppr,1,2,2,1,3,1,0,7,1,170
2023,10,17,ppr,1,2,3,1,1,1,1,7,1,170
2023,10,17,ppr,1,2,3,1,2,0,0,7,1,170
2023,10,17,ppr,1,2,3,1,2,1,0,7,1,170
2023,10,17,std,1,2,2,1,2,1,1,7,1,170
2023,10,17,std,1,2,3,1,0,1,1,8,1,170
2023,10,17,std,1,2,3,1,1,1,1,7,1,170
2024,10,17,half_ppr,1,2,2,1,0,1,1,8,1,170
2024,10,17,half_ppr,1,2,3,1,2,0,1,7,1,170
2024,10,17,ppr,1,2,2,1,0,1,1,8,1,170
2024,10,17,ppr,1,2,2,1,1,0,1,8,1,170
2024,10,17,ppr,1,2,2,1,1,1,1,8,1,170
2024,10,17,ppr,1,2,2,1,2,0,0,8,1,170
2024,10,17,ppr,1,2,2,1,2,0,0,9,1,170
2024,10,17,ppr,1,2,2,1,2,1,0,8,1,170
2024,10,17,ppr,1,2,2,1,3,0,1,7,1,170
2024,10,17,ppr,1,2,2,2,1,1,1,7,1,170
2024,10,17,ppr,1,2,3,1,2,0,0,12,1,170
2024,10,17,ppr,1,2,3,1,2,0,1,7,1,170
2024,10,17,ppr,1,2,3,1,2,1,0,7,1,170
2024,10,17,std,1,2,2,1,2,1,1,7,1,170
2025,10,17,half_ppr,1,2,2,1,1,1,1,8,1,170
2025,10,17,half_ppr,1,2,2,1,2,1,1,7,1,170
2025,10,17,half_ppr,1,2,2,1,3,0,1,7,1,170
2025,10,17,half_ppr,1,2,3,1,2,0,1,7,1,170
2025,10,17,ppr,1,0,0,0,9,0,0,7,1,170
2025,10,17,ppr,1,2,2,1,2,1,0,8,1,170
2025,10,17,ppr,1,2,2,1,2,1,1,8,1,170
2025,10,17,ppr,1,2,3,1,1,1,0,8,1,170
2025,10,17,ppr,1,2,3,1,2,0,1,7,1,170
2025,10,17,ppr,1,2,3,1,2,1,0,7,1,170
2025,10,17,ppr,1,2,3,1,2,1,1,6,1,170
2025,10,17,ppr,1,2,3,1,3,0,1,6,1,170
2025,10,17,ppr,1,3,3,1,3,0,0,6,1,170
2025,10,17,std,1,2,2,1,2,1,1,7,1,170
2020,8,21,half_ppr,1,2,3,1,2,1,1,10,1,168
2020,12,14,half_ppr,1,2,2,0,3,0,0,6,1,168
2020,12,14,half_ppr,1,2,2,1,1,0,0,6,1,168
2020,12,14,half_ppr,1,2,2,1,1,0,0,7,1,168
2020,12,14,half_ppr,1,2,2,1,2,1,0,5,1,168
2020,12,14,ppr,1,2,3,1,1,0,0,6,1,168
2020,12,14,std,1,1,2,1,0,1,1,6,1,168
2020,12,14,std,1,2,2,1,2,0,1,5,1,168
2020,14,12,half_ppr,1,2,2,1,1,0,0,5,1,168
2021,12,14,half_ppr,1,2,2,1,0,1,1,5,1,168
2021,12,14,half_ppr,1,2,2,1,1,0,1,4,1,168
2021,12,14,half_ppr,1,2,2,1,1,0,1,6,1,168
2021,12,14,half_ppr,1,2,2,1,2,0,1,0,1,168
2021,12,14,half_ppr,1,2,2,1,3,0,0,5,1,168
2021,12,14,ppr,1,1,1,1,1,1,1,5,1,168
2021,12,14,ppr,1,2,2,1,0,0,0,5,1,168
2021,12,14,ppr,1,2,2,1,2,0,0,0,1,168
2021,12,14,ppr,1,2,2,1,2,0,0,5,1,168
2021,12,14,std,1,2,2,1,2,0,1,5,1,168
2021,12,14,std,1,2,3,1,0,1,1,5,1,168
2022,8,21,ppr,1,2,2,1,3,1,1,10,1,168
2022,12,14,half_ppr,1,2,2,0,2,0,0,6,1,168
2022,12,14,half_ppr,1,2,2,1,1,0,1,4,1,168
2022,12,14,half_ppr,1,2,2,1,1,1,1,4,1,168
2022,12,14,half_ppr,1,2,2,1,2,0,0,0,1,168
2022,12,14,half_ppr,1,2,2,1,2,0,0,5,1,168
2022,12,14,half_ppr,1,2,2,1,2,1,1,4,1,168
2022,12,14,half_ppr,1,2,2,1,3,0,1,4,1,168
2022,12,14,half_ppr,1,2,3,1,1,0,0,6,1,168
2022,12,14,ppr,1,1,1,1,1,0,0,7,1,168
2022,12,14,ppr,1,1,2,1,2,1,1,5,1,168
2022,12,14,ppr,1,2,2,0,3,0,0,6,1,168
2022,12,14,ppr,1,2,2,1,1,0,0,5,1,168
2022,12,14,ppr,1,2,2,1,1,0,0,7,1,168
2022,12,14,ppr,1,2,2,1,1,1,1,0,1,168
2022,12,14,ppr,1,2,2,1,2,0,1,0,1,168
2022,12,14,ppr,1,2,3,1,0,0,0,5,1,168
2022,12,14,ppr,1,2,3,1,2,0,0,6,1,168
2022,14,12,ppr,1,1,2,1,1,0,0,6,1,168
2023,8,21,ppr,1,2,2,1,2,0,0,10,1,168
2023,8,21,ppr,1,3,3,1,3,0,0,10,1,168
2023,8,21,ppr,1,3,3,2,3,1,0,8,1,168
2023,12,14,half_ppr,1,2,2,1,1,0,1,6,1,168
2023,12,14,half_ppr,1,2,2,1,1,1,1,4,1,168
2023,12,14,half_ppr,1,2,2,1,3,0,0,5,1,168
2023,12,14,half_ppr,1,2,3,0,2,0,1,5,1,168
2023,12,14,half_ppr,1,2,3,1,1,0,1,5,1,168
2023,12,14,ppr,1,1,2,1,1,0,0,6,1,168
2023,12,14,ppr,1,1,2,1,3,0,1,5,1,168
2023,12,14,ppr,1,2,2,1,0,1,1,0,1,168
2023,12,14,ppr,1,2,2,1,0,1,1,6,1,168
2023,12,14,ppr,1,2,2,1,1,0,1,5,1,168
2023,12,14,ppr,1,2,2,1,1,1,0,5,1,168
2023,12,14,ppr,1,2,2,1,1,1,1,0,1,168
2023,12,14,ppr,1,2,3,1,0,0,0,5,1,168
2023,12,14,ppr,1,2,3,1,0,0,1,11,1,168
2023,12,14,ppr,1,2,3,1,1,1,1,4,1,168
2023,12,14,ppr,1,3,3,1,1,0,0,5,1,168
2023,12,14,std,1,2,2,1,1,1,1,5,1,168
2024,8,21,ppr,1,2,2,1,3,0,0,12,1,168
2024,8,21,ppr,1,2,3,2,3,0,0,10,1,168
2024,12,14,half_ppr,1,2,2,1,1,1,0,6,1,168
2024,12,14,half_ppr,1,2,2,1,2,1,1,4,1,168
2024,12,14,half_ppr,1,2,2,1,3,0,0,5,1,168
2024,12,14,half_ppr,1,2,3,1,1,0,0,8,1,168
2024,12,14,half_ppr,1,2,3,1,2,0,0,5,1,168
2024,12,14,ppr,1,2,2,1,1,0,0,6,1,168
2024,12,14,ppr,1,2,2,1,1,0,0,7,1,168
2024,12,14,ppr,1,2,2,1,1,1,0,5,1,168
2024,12,14,ppr,1,2,2,1,1,1,0,6,1,168
2024,12,14,ppr,1,2,2,1,2,0,0,0,1,168
2024,12,14,ppr,1,2,2,1,2,0,0,1,1,168
2024,12,14,std,1,1,1,1,5,0,0,5,1,168
2024,14,12,half_ppr,1,2,2,1,2,0,0,4,1,168
2025,12,14,half_ppr,1,2,2,1,1,0,0,7,1,168
2025,12,14,half_ppr,1,2,2,1,1,0,1,6,1,168
2025,12,14,half_ppr,1,2,3,1,1,0,0,6,1,168
2025,12,14,half_ppr,1,2,3,1,1,0,1,5,1,168
2025,12,14,ppr,1,1,1,1,2,1,1,6,1,168
2025,12,14,ppr,1,1,1,1,3,1,1,5,1,168
2025,12,14,ppr,1,2,2,1,0,0,1,6,1,168
2025,12,14,ppr,1,2,2,1,0,1,1,5,1,168
2025,12,14,ppr,1,2,2,1,0,1,1,6,1,168
2025,12,14,ppr,1,2,2,1,1,0,0,5,1,168
2025,12,14,ppr,1,2,2,1,2,0,0,5,1,168
2025,12,14,ppr,1,2,3,1,0,0,0,5,1,168
2025,12,14,ppr,1,2,3,1,1,1,1,4,1,168
2025,12,14,std,1,2,2,1,2,0,0,6,1,168
2025,14,12,ppr,1,2,2,1,2,0,0,4,1,168
2023,10,16,ppr,1,2,2,1,2,0,0,6,1,161
2020,8,20,ppr,1,2,2,1,2,1,1,8,1,160
2020,8,20,ppr,1,2,2,1,2,1,1,10,1,160
2020,10,16,half_ppr,1,2,3,1,2,0,1,6,1,160
2020,10,16,ppr,1,1,2,1,4,0,0,1,1,160
2020,10,16,ppr,1,2,2,1,1,0,1,7,1,160
2020,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2020,10,16,ppr,1,2,2,1,1,1,1,6,1,160
2020,10,16,ppr,1,2,2,1,4,0,0,6,1,160
2020,10,16,ppr,1,2,2,2,4,0,0,5,1,160
2020,10,16,ppr,1,2,3,1,0,0,1,6,1,160
2020,10,16,ppr,1,2,3,1,2,0,0,7,1,160
2020,10,16,ppr,1,2,3,1,2,1,1,5,1,160
2020,10,16,std,1,2,2,1,2,1,1,6,1,160
2021,8,20,half_ppr,1,2,3,1,3,0,0,10,1,160
2021,8,20,half_ppr,1,3,3,1,3,0,0,9,1,160
2021,8,20,ppr,1,2,2,1,2,1,1,9,1,160
2021,8,20,ppr,1,2,2,1,3,0,0,11,1,160
2021,8,20,ppr,1,2,2,1,3,1,1,9,1,160
2021,8,20,ppr,1,2,2,1,4,0,0,10,1,160
2021,8,20,ppr,1,2,2,2,1,1,1,7,1,160
2021,8,20,ppr,1,2,3,1,2,0,0,11,1,160
2021,8,20,ppr,1,2,3,1,3,0,0,10,1,160
2021,10,16,half_ppr,1,2,2,1,2,0,1,7,1,160
2021,10,16,half_ppr,1,2,3,1,2,0,0,7,1,160
2021,10,16,half_ppr,1,2,3,1,2,0,1,6,1,160
2021,10,16,half_ppr,1,2,3,1,2,1,0,6,1,160
2021,10,16,ppr,1,1,1,1,3,1,1,7,1,160
2021,10,16,ppr,1,2,0,0,2,0,1,8,1,160
2021,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2021,10,16,ppr,1,2,2,1,1,1,1,0,1,160
2021,10,16,ppr,1,2,2,1,2,1,0,7,1,160
2021,10,16,ppr,1,2,2,1,2,1,1,5,1,160
2021,10,16,ppr,1,2,2,1,3,1,0,6,1,160
2021,10,16,ppr,1,2,3,1,1,0,0,6,1,160
2021,10,16,ppr,1,2,3,1,1,0,0,8,1,160
2021,10,16,ppr,1,2,3,1,1,0,1,6,1,160
2021,10,16,ppr,1,2,3,1,1,0,1,7,1,160
2021,10,16,ppr,1,2,3,1,2,0,0,0,1,160
2021,10,16,ppr,1,2,3,1,2,1,1,5,1,160
2021,10,16,std,1,2,2,1,1,1,1,0,1,160
2021,10,16,std,1,2,2,1,2,0,1,7,1,160
2022,8,20,ppr,1,2,2,1,2,1,1,10,1,160
2022,8,20,ppr,1,2,2,1,3,1,1,9,1,160
2022,8,20,ppr,1,2,3,1,1,0,0,12,1,160
2022,10,16,half_ppr,1,1,1,1,3,0,0,9,1,160
2022,10,16,half_ppr,1,2,2,1,2,0,0,8,1,160
2022,10,16,half_ppr,1,2,2,1,2,0,1,6,1,160
2022,10,16,half_ppr,1,2,2,1,2,0,1,7,1,160
2022,10,16,half_ppr,1,2,2,1,3,0,0,7,1,160
2022,10,16,half_ppr,1,2,3,1,2,1,1,5,1,160
2022,10,16,ppr,1,1,1,1,3,1,1,7,1,160
2022,10,16,ppr,1,1,3,1,1,0,0,8,1,160
2022,10,16,ppr,1,2,2,1,0,1,1,8,1,160
2022,10,16,ppr,1,2,2,1,1,0,0,8,1,160
2022,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2022,10,16,ppr,1,2,2,1,1,1,1,6,1,160
2022,10,16,ppr,1,2,2,1,4,0,1,5,1,160
2022,10,16,ppr,1,2,3,1,1,0,1,7,1,160
2022,10,16,ppr,1,2,3,1,2,0,0,0,1,160
2022,10,16,std,1,2,2,1,0,1,1,7,1,160
2022,10,16,std,1,2,2,1,3,0,1,6,1,160
2023,8,20,ppr,1,2,2,1,2,0,0,12,1,160
2023,8,20,ppr,1,2,2,1,2,1,1,10,1,160
2023,8,20,ppr,1,3,3,1,3,1,0,8,1,160
2023,10,16,half_ppr,1,2,2,1,0,1,1,7,1,160
2023,10,16,half_ppr,1,2,3,1,1,0,0,8,1,160
2023,10,16,half_ppr,1,2,3,1,2,0,1,6,1,160
2023,10,16,ppr,1,1,1,1,3,1,1,7,1,160
2023,10,16,ppr,1,1,1,1,5,0,1,6,1,160
2023,10,16,ppr,1,2,2,0,3,1,1,6,1,160
2023,10,16,ppr,1,2,2,1,0,1,1,6,1,160
2023,10,16,ppr,1,2,2,1,1,0,0,8,1,160
2023,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2023,10,16,ppr,1,2,2,1,1,1,1,6,1,160
2023,10,16,ppr,1,2,2,1,4,1,1,4,1,160
2023,10,16,ppr,1,2,3,1,1,0,0,6,1,160
2023,10,16,ppr,1,2,3,1,2,0,0,6,1,160
2023,10,16,ppr,1,2,3,1,2,0,1,6,1,160
2023,10,16,std,1,2,2,1,1,1,1,7,1,160
2024,8,20,ppr,1,2,2,1,2,0,0,12,1,160
2024,8,20,ppr,1,2,3,1,2,0,0,11,1,160
2024,10,16,half_ppr,1,2,2,1,2,1,0,7,1,160
2024,10,16,half_ppr,1,2,2,1,3,0,1,6,1,160
2024,10,16,half_ppr,1,2,3,1,2,0,0,7,1,160
2024,10,16,half_ppr,1,2,3,1,3,0,0,6,1,160
2024,10,16,half_ppr,1,3,1,1,3,0,0,7,1,160
2024,10,16,ppr,1,1,1,1,3,1,1,7,1,160
2024,10,16,ppr,1,2,2,1,0,1,1,6,1,160
